commit,candidate,task,target,seed,config,hardware,dtype,wall_s,peak_mem_mb,score_calls,cond_calls,cond_samples,opt_loss,eval_metric,status
6af2081,A4:antithetic,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.676,703,,396,396,0.1462,0.6569,diverged=0;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/adam/rng=legacy/restarts=40@0,arm64 cpu,float32,0.680,789,,396,396,0.5608,0.6398,diverged=0;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.674,702,,396,396,0.3039,0.5870,diverged=0;success=0.00
6af2081,A4:clip0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.563,788,,396,396,0.313,0.5852,diverged=0;success=0.00
6af2081,A4:clip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.675,788,,396,396,0.2923,0.5792,diverged=0;success=0.00
6af2081,A4:crn,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.702,702,,396,396,0.08527,0.6560,diverged=0;success=0.00
6af2081,A4:relclip1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.596,786,,396,396,0.3235,0.5884,diverged=0;success=0.00
6af2081,A4:adapt_agree0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,1.222,797,,396,396,0.3003,0.5675,diverged=0;success=0.00
6af2081,A4:adapt_agree0.8,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,1.324,792,,396,396,0.3078,0.5157,diverged=0;success=0.00
6af2081,A4:adapt_improve,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.626,783,,396,396,0.3163,0.5724,diverged=0;success=0.00
6af2081,A4:antithetic,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.664,703,,396,396,0.09647,0.5188,diverged=0;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=legacy/restarts=40@0,arm64 cpu,float32,0.633,787,,396,396,0.2392,0.5831,diverged=1;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.700,784,,396,396,0.2496,0.5729,diverged=0;success=0.00
6af2081,A4:bw_pooled_floor,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.751,702,,396,396,0.2526,0.5424,diverged=0;success=0.00
6af2081,A4:bw_pooled,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.796,703,,396,396,0.2477,0.5114,diverged=0;success=0.00
6af2081,A4:clip0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.634,736,,396,396,1.021,0.5430,diverged=0;success=0.00
6af2081,A4:clip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.675,787,,396,396,0.2976,0.5835,diverged=0;success=0.00
6af2081,A4:crn,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.699,701,,396,396,0.02099,0.6131,diverged=0;success=0.00
6af2081,A4:norm_only,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.761,784,,396,396,0.2789,0.5187,diverged=0;success=0.00
6af2081,A4:qclip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.681,782,,396,396,0.2713,0.5743,diverged=0;success=0.00
6af2081,A4:qclip0.75,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.691,780,,396,396,0.2671,0.5709,diverged=0;success=0.00
6af2081,A4:recur2_next_state_tweedie,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,1.202,703,,792,792,0.2385,0.6099,diverged=0;success=0.00
6af2081,A4:relclip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.705,783,,396,396,0.5152,0.6039,diverged=0;success=0.00
6af2081,A4:relclip1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.740,782,,396,396,0.2713,0.5743,diverged=0;success=0.00
6af2081,A4:relclip2,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.710,785,,396,396,0.2621,0.5649,diverged=0;success=0.00
6af2081,A4:relclip_ema0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.667,786,,396,396,0.3409,0.5648,diverged=0;success=0.00
6af2081,A4:relclip_ema1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.695,783,,396,396,0.2878,0.5777,diverged=0;success=0.00
6af2081,A4:relclip_ema2,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.691,778,,396,396,0.2663,0.5605,diverged=0;success=0.00
6af2081,A4:sqrt_abs_eps,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.687,701,,396,396,0.1959,0.6076,diverged=0;success=0.00
6af2081,A4:sqrt_floor,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.754,702,,396,396,0.1694,0.5550,diverged=0;success=0.00
6af2081,A4:sqrtfloor_clip0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.692,778,,396,396,0.4452,0.5177,diverged=0;success=0.00
6af2081,A4:sqrtfloor_clip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.734,777,,396,396,0.1861,0.5522,diverged=0;success=0.00
6af2081,A4:sqrtfloor_relclip1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.692,781,,396,396,0.2947,0.5973,diverged=0;success=0.00
6af2081,A4:stale2,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.405,700,,200,200,0.3578,0.9108,diverged=6;success=0.00
6af2081,A4:stale3,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.262,704,,132,132,0.3258,1.2420,diverged=15;success=0.00
6af2081,A4:trust_ddim0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.723,779,,396,396,1.699,0.9138,diverged=0;success=0.00
6af2081,A4:trust_ddim0.3,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.630,780,,396,396,1.49,0.4981,diverged=0;success=0.00
6af2081,A4:trust_ddim1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.607,778,,396,396,1.292,0.4912,diverged=0;success=0.00
6af2081,A4:trust_noise0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.672,779,,396,396,1.054,0.5038,diverged=0;success=0.00
